"","h","lower","median","upper"
"319",0.518,0.845940792526858,1.01984480629172,1.27199155769779
"320",0.519,0.85378655526808,1.02933197178717,1.28395719758903
"321",0.52,0.861632318009302,1.03881913728262,1.29592283748027
"322",0.521,0.869478080750524,1.04830630277807,1.3078884773715
"323",0.522,0.877323843491746,1.05779346827352,1.31985411726274
"324",0.523,0.885169606232967,1.06728063376897,1.33181975715398
"325",0.524,0.893015368974189,1.07676779926442,1.34378539704522
"326",0.525,0.900861131715411,1.08625496475988,1.35575103693646
"327",0.526,0.908706894456633,1.09574213025533,1.36771667682769
"328",0.527,0.916552657197854,1.10522929575078,1.37968231671893
"329",0.528,0.924398419939076,1.11471646124623,1.39164795661017
"330",0.529,0.932244182680298,1.12420362674168,1.40361359650141
"331",0.53,0.94008994542152,1.13369079223713,1.41557923639264
"332",0.531,0.947935708162742,1.14317795773258,1.42754487628388
"333",0.532,0.955781470903963,1.15266512322803,1.43951051617512
"334",0.533,0.96463274709759,1.16329410062918,1.45273458345548
"335",0.534,0.974845502086886,1.17546910677268,1.46766257841784
"336",0.535,0.985058257076183,1.18764411291619,1.4825905733802
"337",0.536,0.995271012065479,1.1998191190597,1.49751856834256
"338",0.537,1.00548376705478,1.2119941252032,1.51244656330492
"339",0.538,1.01569652204407,1.22416913134671,1.52737455826728
"340",0.539,1.02590927703337,1.23634413749022,1.54230255322964
"341",0.54,1.03612203202267,1.24851914363373,1.557230548192
"342",0.541,1.04633478701196,1.26069414977723,1.57215854315436
"343",0.542,1.05654754200126,1.27286915592074,1.58708653811672
"344",0.543,1.06676029699056,1.28504416206425,1.60201453307908
"345",0.544,1.07697305197985,1.29721916820775,1.61694252804144
"346",0.545,1.08718580696915,1.30939417435126,1.6318705230038
"347",0.546,1.09739856195844,1.32156918049477,1.64679851796616
"348",0.547,1.10761131694774,1.33374418663827,1.66172651292852
"349",0.548,1.11782407193704,1.34591919278178,1.67665450789088
"350",0.549,1.12803682692633,1.35809419892529,1.69158250285324
"351",0.55,1.13824958191563,1.3702692050688,1.7065104978156
"352",0.551,1.14846233690493,1.3824442112123,1.72143849277796
"353",0.552,1.15867509189422,1.39461921735581,1.73636648774032
"354",0.553,1.16888784688352,1.40679422349931,1.75129448270267
"355",0.554,1.17910060187282,1.41896922964282,1.76622247766504
"356",0.555,1.18931335686211,1.43114423578633,1.78115047262739
"357",0.556,1.19952611185141,1.44331924192984,1.79607846758976
"358",0.557,1.20973886684071,1.45549424807334,1.81100646255211
"359",0.558,1.21995162183,1.46766925421685,1.82593445751448
"360",0.559,1.2301643768193,1.47984426036036,1.84086245247683
"361",0.56,1.24163309241367,1.4934423078738,1.85706905992963
"362",0.561,1.25377827811683,1.50780681648997,1.87396433797211
"363",0.562,1.26592346382,1.52217132510614,1.8908596160146
"364",0.563,1.27806864952317,1.53653583372231,1.90775489405708
"365",0.564,1.29021383522633,1.55090034233848,1.92465017209956
"366",0.565,1.3023590209295,1.56526485095465,1.94154545014204
"367",0.566,1.31450420663266,1.57962935957082,1.95844072818453
"368",0.567,1.32664939233583,1.59399386818698,1.97533600622701
"369",0.568,1.338794578039,1.60835837680315,1.99223128426949
"370",0.569,1.35093976374216,1.62272288541932,2.00912656231198
"371",0.57,1.36308494944533,1.63708739403549,2.02602184035446
"372",0.571,1.37523013514849,1.65145190265166,2.04291711839694
"373",0.572,1.38737532085166,1.66581641126783,2.05981239643943
"374",0.573,1.39952050655482,1.680180919884,2.07670767448191
"375",0.574,1.41166569225799,1.69454542850017,2.09360295252439
"376",0.575,1.42381087796116,1.70890993711634,2.11049823056687
"377",0.576,1.43595606366432,1.72327444573251,2.12739350860936
"378",0.577,1.44810124936749,1.73763895434867,2.14428878665184
"379",0.578,1.46024643507065,1.75200346296485,2.16118406469432
"380",0.579,1.47239162077382,1.76636797158101,2.1780793427368
"381",0.58,1.48453680647699,1.78073248019718,2.19497462077929
"382",0.581,1.49668199218015,1.79509698881335,2.21186989882177
"383",0.582,1.50882717788332,1.80946149742952,2.22876517686425
"384",0.583,1.52097236358648,1.82382600604569,2.24566045490673
"385",0.584,1.53311754928965,1.83819051466186,2.26255573294922
"386",0.585,1.54526273499282,1.85255502327803,2.2794510109917
"387",0.586,1.55740792069598,1.8669195318942,2.29634628903418
"388",0.587,1.57106590804191,1.88339728168634,2.31578564303598
"389",0.588,1.58493987146976,1.90017672968957,2.3355882036488
"390",0.589,1.59881383489761,1.91695617769279,2.35539076426162
"391",0.59,1.61268779832547,1.93373562569601,2.37519332487443
"392",0.591,1.62656176175332,1.95051507369924,2.39499588548725
"393",0.592,1.64043572518117,1.96729452170246,2.41479844610007
"394",0.593,1.65430968860902,1.98407396970569,2.43460100671288
"395",0.594,1.66818365203688,2.00085341770891,2.4544035673257
"396",0.595,1.68205761546473,2.01763286571213,2.47420612793852
"397",0.596,1.69593157889258,2.03441231371536,2.49400868855134
"398",0.597,1.70980554232043,2.05119176171858,2.51381124916415
"399",0.598,1.72367950574828,2.06797120972181,2.53361380977697
"400",0.599,1.73755346917614,2.08475065772503,2.55341637038978
"401",0.6,1.75142743260399,2.10153010572826,2.5732189310026
"402",0.601,1.76530139603184,2.11830955373148,2.59302149161542
"403",0.602,1.77917535945969,2.13508900173471,2.61282405222824
"404",0.603,1.79304932288754,2.15186844973793,2.63262661284105
"405",0.604,1.8069232863154,2.16864789774116,2.65242917345387
"406",0.605,1.82079724974325,2.18542734574438,2.67223173406668
"407",0.606,1.8346712131711,2.20220679374761,2.6920342946795
"408",0.607,1.84854517659895,2.21898624175083,2.71183685529232
"409",0.608,1.86241914002681,2.23576568975405,2.73163941590514
"410",0.609,1.87629310345466,2.25254513775728,2.75144197651795
"411",0.61,1.89016706688251,2.2693245857605,2.77124453713077
"412",0.611,1.90404103031036,2.28610403376373,2.79104709774358
"413",0.612,1.91791499373821,2.30288348176695,2.8108496583564
"414",0.613,1.93207259787534,2.32000853953685,2.83108759495164
"415",0.614,1.94877725311176,2.34023712126281,2.85523514267942
"416",0.615,1.96548190834817,2.36046570298877,2.87938269040719
"417",0.616,1.98218656358459,2.38069428471473,2.90353023813497
"418",0.617,1.998891218821,2.40092286644069,2.92767778586274
"419",0.618,2.01559587405742,2.42115144816664,2.95182533359052
"420",0.619,2.03230052929383,2.4413800298926,2.9759728813183
"421",0.62,2.04900518453025,2.46160861161856,3.00012042904608
"422",0.621,2.06570983976666,2.48183719334452,3.02426797677385
"423",0.622,2.08241449500308,2.50206577507048,3.04841552450163
